PassengerId,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet_int,Cabin_int,Destination_int,Name_int,CryoSleep_int,VIP_int,Transported_int
4039_01,0.3037974683544304,0.049835974035038734,0.0,0.00017027073046143367,0.0021867190289182434,0.0004558074006547052,1,2848,0,3687,0,0,0
8807_01,0.27848101265822783,0.0,0.0,0.0,0.027534808996786862,0.0,1,6220,1,8039,0,0,0
4764_01,0.27848101265822783,0.0,0.022439875222218495,0.005150689596458369,0.0,0.0023204740396966807,1,3360,0,4364,0,0,1
2837_01,0.2911392405063291,0.0,0.0,0.007395248132214369,0.00013388075687254553,0.07951767289603448,1,1997,1,2589,0,0,0
2139_01,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,2,1496,0,1951,1,0,1
1271_01,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,1,886,1,1167,1,0,0
4141_01,0.13924050632911392,0.0,0.0,0.0,0.0,0.0,1,2914,0,3764,0,0,0
3671_01,0.6329113924050633,0.0030013261673762824,0.022171535907154597,4.256768261535842e-05,0.00379328811138879,0.0,1,2578,0,3329,0,0,0
5354_01,0.620253164556962,0.11795909820618412,0.0,0.0036182530223054657,0.0,0.0,2,3777,1,4880,0,0,0
8956_06,0.27848101265822783,0.0,0.0009727300171066313,0.007023667631534139,0.01802927525883613,0.0,1,6324,1,8170,0,0,0
1865_05,0.31645569620253167,0.0,0.0020125448629792373,0.0,0.028828989646554802,0.046202295611817844,1,1300,0,1713,0,0,0
0537_01,0.27848101265822783,0.0,0.00016771207191493645,0.0,0.014280614066404856,0.014585836820950566,1,373,0,487,0,0,0
7072_01,0.7088607594936709,6.979828296223913e-05,6.708482876597457e-05,0.0,0.004551945733666548,0.012632279090839752,1,5036,1,6528,0,0,0
4663_05,0.4177215189873418,0.0,0.0,0.0,0.0,0.0,1,3299,0,4283,1,0,1
0932_01,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,2,12,0,852,1,0,1
3609_04,0.3291139240506329,0.0,0.0,0.0,0.0,0.0,0,2535,2,3278,1,0,1
0984_03,0.2911392405063291,0.0,0.0,0.020858164481525623,0.0,0.01321841461898645,1,684,0,891,0,0,0
0764_01,0.27848101265822783,0.0,0.0,0.0,0.0,0.0,1,536,0,709,0,0,0
4514_01,0.20253164556962025,0.0,0.0,0.0,0.0,0.0,1,3188,0,4135,1,0,1
9221_01,0.26582278481012656,0.0,0.0,0.0,0.0,0.012632279090839752,1,6520,0,8424,1,0,0
7026_01,0.46835443037974683,0.0,0.05628417133465267,0.0,0.0016065690824705464,0.1296150499316289,0,5002,2,6492,0,0,0
8891_02,0.20253164556962025,0.0,0.04467849595813907,0.0,0.0,0.0,1,6287,0,8123,0,0,1
8816_04,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,0,6227,2,8048,1,0,1
1588_02,0.4430379746835443,0.0,0.5834367557776808,0.0,0.03230988932524099,0.0,0,1102,2,1460,0,0,1
4208_01,0.46835443037974683,0.022754240245689956,0.0,0.01936829558998808,8.925383791503035e-05,0.0,2,2966,2,3841,0,0,0
1614_01,0.3291139240506329,0.030152858239687302,0.0,0.041077813723820876,0.0015619421635130312,0.0,2,1120,0,1484,0,1,0
6950_02,0.18987341772151897,0.0,0.0,0.0,0.0,0.0,0,4946,2,6416,1,0,1
6200_03,0.31645569620253167,0.14141132128149647,0.16533056049374434,0.0,0.05261513745091039,0.425558364065802,0,4410,2,5703,0,0,0
2948_01,0.6962025316455696,0.0,0.06611209874886795,0.0032777115613825984,0.025749732238486256,0.04350888824431277,0,2073,0,2680,0,0,1
7859_01,0.2911392405063291,0.03838905562923152,0.0,0.03141494977013451,0.0,0.0,3,5562,0,7159,0,0,1
0348_02,0.45569620253164556,0.036295107140364345,0.0,0.07938872807764345,0.0,0.0,2,12,0,306,0,0,1
6780_02,0.49367088607594933,0.15125287917917218,0.0010062724314896187,0.06265962880980759,0.013885165026255942,0.0,0,4826,0,6253,0,0,1
7878_01,0.22784810126582278,0.0,0.0,0.0013621658436914694,0.0,0.027887125512783325,1,5575,0,7180,0,0,0
3607_01,0.3924050632911392,0.0,0.0,0.0,0.0,0.0,2,2533,0,3271,1,0,1
0112_01,0.6075949367088608,0.0,0.08509710528963875,0.003703388387536182,0.000758657622277758,0.0005386814735010153,0,80,2,104,0,1,1
1865_03,0.10126582278481013,0.0,0.0,0.0,0.0,0.0,1,1300,0,1712,0,0,1
6786_01,0.2911392405063291,0.000558386263697913,0.0058028376882568004,0.0,0.046947518743305966,0.0,1,4829,1,6257,0,0,0
1425_01,0.3037974683544304,0.04962657918615202,0.0,0.0,0.0026329882184933954,0.002361911076119836,1,997,0,1319,0,0,0
3380_01,0.2911392405063291,0.046346059886926784,0.0005702210445107838,0.0,0.0,0.012632279090839752,1,2369,2,3054,0,0,0
7104_01,0.7215189873417721,0.06323724436378865,0.0007379331164257203,0.0,0.3700910389146734,0.016201881241453612,3,5062,0,6562,0,0,0
6061_01,0.22784810126582278,0.002303343337753891,0.0,0.01936829558998808,0.007452695465905035,0.001988977748311441,1,4306,0,5569,0,0,1
5427_01,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,3,3833,0,4948,1,0,1
0517_01,0.3649105122463968,0.10085851888043554,0.0,4.256768261535842e-05,8.925383791503035e-05,0.0030249036588903162,1,360,0,470,0,0,0
4445_01,0.35443037974683544,0.000558386263697913,0.0,0.0032777115613825984,0.0249910746162085,0.0,1,3135,0,4051,0,0,0
2107_01,0.4177215189873418,0.016402596496126194,6.708482876597457e-05,4.256768261535842e-05,0.029007497322384865,0.0,1,1470,0,1920,0,0,0
0378_01,0.22784810126582278,0.0011865708103580652,0.0072116190923422665,0.00017027073046143367,0.22902534808996788,0.028881614386939047,0,259,2,327,0,0,0
2972_01,0.17721518987341772,0.0,3.3542414382987286e-05,0.06134003064873148,0.0,0.007873036920399453,1,2090,0,2697,0,0,1
6109_01,0.16455696202531644,0.0,0.0003018817294468856,0.0,0.013885165026255942,0.23403638171797952,0,4343,0,5612,0,0,0
6810_03,0.20253164556962025,0.015682809903064355,0.0,0.0,0.0,0.0,2,12,0,6280,1,0,1
4256_04,0.24050632911392406,0.03985481957143854,0.0,0.0,0.004328811138878972,0.03368831061202503,1,3003,0,3889,0,0,1
7824_01,0.22784810126582278,0.0,0.0025492234931070337,0.0,0.044314530524812566,0.0002486222185389301,1,5535,1,7124,0,0,0
0560_03,0.5569620253164557,0.10050952746562435,0.009827927414215275,0.003150008513536523,0.0014280614066404856,0.0,3,392,0,514,0,0,1
8345_01,0.22784810126582278,0.0,0.0,0.07628128724672228,0.0007140307033202428,0.010276385032942445,1,5907,1,7629,0,0,0
5315_01,0.22784810126582278,0.031688420464856565,0.0,0.0,0.014459121742234916,0.0,1,3752,0,4851,0,0,0
5984_01,0.4810126582278481,0.08431632581838487,0.0,0.0005533798739996594,0.0016958229203855766,0.0,2,4242,1,5481,0,0,1
3030_01,0.37974683544303794,0.050813149996510085,0.08556669909100056,0.0,0.0021420921099607284,0.07475241370737165,0,2130,2,2740,0,0,1
0767_01,0.620253164556962,0.0,0.00020125448629792372,0.028903456495828365,0.0006694037843627276,0.0077487258111299875,1,538,0,712,0,0,0
0806_01,0.3924050632911392,0.012773085782089761,0.0,0.0013621658436914694,0.0,0.04852276965151452,1,567,0,751,0,0,0
5301_01,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,0,3743,0,4836,1,0,1
4851_01,0.5569620253164557,0.0,0.015530137859323114,4.256768261535842e-05,0.0076758300606926105,0.0,1,3418,1,4440,0,0,1
7304_01,0.12658227848101267,0.0,0.0,0.0,0.0,0.0,2,5191,0,6719,1,0,1
6647_01,0.3670886075949367,0.00013959656592447826,0.00010062724314896186,0.06389409160565299,0.0011602998928953946,0.0,1,4731,1,6116,0,0,1
0340_01,0.4810126582278481,0.0,0.0,0.0,0.0,0.0,0,234,2,299,1,0,1
1353_03,0.5189873417721519,0.0,0.0,0.0,0.0,0.012632279090839752,2,941,0,1248,1,0,1
0383_01,0.35443037974683544,0.005723459202903608,0.025928286318049172,0.0,0.16480721171010354,0.005801185099241702,1,263,0,339,0,0,0
4757_01,0.3037974683544304,0.012912682348014239,0.0,0.020262216924910606,0.08077472331310247,0.002196162930427216,1,3355,0,4359,0,0,0
7585_02,0.49367088607594933,0.572974104837021,0.0006037634588937712,0.018389238889834836,0.15887183148875403,0.002237599966850371,0,5372,0,6936,0,0,0
7705_01,0.5822784810126582,0.41097229008166397,0.015365015372161363,0.0005533798739996594,0.0005355230274901821,0.0,2,5450,0,7027,0,0,0
7422_01,0.26582278481012656,0.03838905562923152,0.0,0.0025966286395368637,0.0001785076758300607,0.00020718518211577507,1,5266,0,6805,0,0,0
8813_01,0.5189873417721519,0.02882669086340476,0.0,0.0,0.0003123884327026062,0.01437865163883479,1,6225,1,27,0,0,0
1905_01,0.5063291139240507,0.10225448453968032,0.001308154160936504,0.0,0.0,0.050760369618364894,1,1329,2,1747,0,0,0
5090_05,0.4050632911392405,0.055350038389055625,0.0,0.0,0.0,0.0,1,3585,1,4645,0,0,0
5287_01,0.5316455696202531,0.0,0.015365015372161363,0.0,0.009550160656908247,0.0020718518211577507,1,3734,1,4827,0,0,1
4695_01,0.0,0.0,0.0,0.0,0.0,0.0,2,3318,0,4308,0,0,1
6813_01,0.27848101265822783,0.0026523347525650868,0.0006373058732767584,0.014813553550144729,0.009684041413780793,0.004765259188662827,1,4845,2,6283,0,0,0
2196_04,0.5316455696202531,0.0,0.039580048971925,0.0,0.11946626204926812,0.01172668130775287,0,1538,2,2000,0,0,0
7649_01,0.3037974683544304,0.0,0.0,0.0,0.0,0.0,1,5413,0,6984,1,0,1
6283_02,0.3649105122463968,0.00013959656592447826,0.00010062724314896186,0.003958794483228333,0.00026776151374509105,0.022375999668503708,1,4468,0,5770,0,0,0
0076_01,0.34177215189873417,0.010260347595449151,0.0,0.04333390090243487,0.0,0.0,2,55,0,69,0,0,1
6049_01,0.3037974683544304,0.012424094367278565,0.0,0.010003405414609229,0.0,0.016409066423569388,1,4300,0,27,0,0,1
2966_01,0.26582278481012656,0.00013959656592447826,0.013987186797705699,0.01374936148476077,0.0,0.0034807110595450213,1,2086,0,2692,0,0,1
6006_01,0.569620253164557,0.0709848537725972,0.12957434676147989,0.0,0.02682077829346662,0.1657067086561969,0,4261,2,5501,0,1,0
8117_01,0.21518987341772153,0.0,0.0,0.0,0.0,0.0,0,5740,0,7399,1,0,1
5019_01,0.18987341772151897,0.0,0.0,0.0008087859696918099,0.01570867547304534,0.013508473873948535,1,3542,0,4585,0,0,0
8368_01,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,1,5917,0,7645,1,0,1
8316_01,0.26582278481012656,0.037132686535911216,0.00013416965753194915,0.0015750042567682615,4.4626918957515175e-05,0.0,1,5883,2,7594,0,0,0
6452_01,0.3037974683544304,0.0,0.028645221883071142,0.0004682445087689426,0.0,0.0,1,4591,0,27,0,0,1
3026_01,0.27848101265822783,0.0,0.0,0.0,0.0,0.0,1,2127,0,2736,1,0,0
1333_01,0.4050632911392405,0.0,0.016301613390131822,0.0,0.010219564441270975,0.0010773629470020305,1,928,1,1232,0,0,0
1767_02,0.6329113924050633,0.25664828645215326,0.026230168047496057,0.0,0.00026776151374509105,0.04839845854224506,0,1233,0,1626,0,0,1
5006_01,0.18987341772151897,0.0,0.0,0.0,0.0,0.0,0,3529,0,4571,1,0,1
4150_01,0.5822784810126582,0.0,0.03451514440009392,0.0,0.0,0.0,1,2921,0,3772,0,0,1
8438_01,0.4050632911392405,0.050603755147623365,0.0,0.06985356717180316,0.0,0.0,2,5964,0,7702,0,0,0
5197_01,0.25316455696202533,0.0,0.00013416965753194915,0.032394006470287756,0.0009817922170653338,4.1437036423155016e-05,1,3657,0,4742,0,0,1
4917_01,0.45569620253164556,6.979828296223913e-05,0.33639687384697947,4.256768261535842e-05,0.07492859692966798,0.0011187999834251854,0,3469,2,4493,0,1,1
2313_01,0.3670886075949367,0.09527465624345641,0.0,0.03367103694874851,0.009371652981078187,0.0,2,1622,0,2109,0,0,0
1527_01,0.27848101265822783,0.0,0.0,0.0,0.0,0.0,0,1062,2,1409,1,0,1
4061_03,0.012658227848101266,0.0,0.0,0.0,0.013885165026255942,0.0,2,2863,0,27,1,0,1
2720_03,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,1,1906,0,2472,1,0,1
4509_02,0.5189873417721519,0.015682809903064355,0.0,0.04797377830750894,0.0003570153516601214,0.0,2,3184,1,4129,0,0,1
1800_05,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,1,1254,0,1655,1,0,1
3126_01,0.3924050632911392,0.00970196133175124,0.1347734209908429,0.0005533798739996594,0.01035344519814352,0.04723822152239672,0,2197,2,2821,0,0,1
1161_02,0.24050632911392406,0.0,0.043303256968436586,0.0,0.7202338450553374,0.028467244022707495,0,807,2,1070,0,0,0
7296_01,0.4177215189873418,0.04376352341732393,0.0,0.007279073727226289,0.011335237415208855,0.005386814735010152,2,5184,0,6713,0,0,0
7074_01,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,1,5038,0,6530,1,0,1
3446_01,0.5569620253164557,0.0,0.0,0.0,0.0,0.0,1,2425,1,3128,1,0,1
6334_02,0.08860759493670886,0.0,0.0,0.0,0.0,0.0,1,4505,1,5826,1,0,1
1727_01,0.3649105122463968,0.0,0.0,0.0,0.0,0.0,2,1201,0,1591,1,0,1
5974_01,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,2,4235,2,5469,1,0,1
2009_01,0.3924050632911392,0.0,0.0,0.0,0.0,0.0,0,1400,0,1832,0,0,0
5254_03,0.35443037974683544,0.0,0.0,0.0,0.0,0.0,0,12,0,4798,1,0,1
6488_01,0.6329113924050633,0.0,0.055781035118907855,0.014302741358760428,0.08278293466619065,0.00016574814569262006,0,4620,0,5988,0,0,0
1709_05,0.3291139240506329,0.0,0.0,0.0,0.0,0.0,2,1186,0,1575,1,0,1
1038_01,0.5949367088607594,0.0,0.01026397880119411,0.003575685339690107,0.022268832559800073,0.0,1,729,0,956,0,0,0
1493_01,0.4810126582278481,0.0024429399036783694,0.0,0.0,0.0,0.029544606969709526,1,1042,0,1378,0,0,0
6880_02,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,2,4890,0,6346,1,0,0
4491_01,0.45569620253164556,0.0,0.03397846576996612,4.256768261535842e-05,0.0007140307033202428,0.11705962789541292,0,3170,0,4106,0,0,0
0911_02,0.9367088607594937,0.059537935366789974,0.0,0.023114251660139622,0.0013834344876829704,0.0,3,631,0,830,0,0,1
6344_02,0.17721518987341772,0.0,0.0,0.0,0.0,0.0,1,4514,0,5840,1,0,1
4975_03,0.02531645569620253,0.0,0.0,0.0,0.0,0.0,1,3507,1,4546,1,0,1
8226_03,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,2,5819,0,7519,1,0,1
3112_01,0.18987341772151897,0.0,0.0,0.0,0.0,0.0,1,2186,1,2807,1,0,0
2439_01,0.3037974683544304,0.015844210232428282,0.01801227652366417,0.0005533798739996594,0.0,0.0,1,1708,0,2212,0,0,1
2571_01,0.35443037974683544,0.010120751029524673,0.0002683393150638983,0.02371019921675464,0.0,0.003066340695313471,1,1799,0,2332,0,0,1
7710_01,0.34177215189873417,0.008236197389544217,0.05933653104350451,0.17567682615358418,0.005265976436986791,0.025649525545932955,0,5455,0,7032,0,0,1
1959_02,0.5063291139240507,0.0,0.012813202294301143,0.0,4.4626918957515175e-05,0.15837235320929846,0,1362,0,27,0,0,0
9119_01,0.20253164556962025,0.0,0.0,0.0,0.0,0.0,1,6442,0,8327,1,0,0
6481_01,0.27848101265822783,0.006212047183639283,0.0,0.03384130767920994,0.0,0.00012431110926946505,1,4615,0,5981,0,0,1
4447_01,0.6835443037974683,0.0,0.0,0.0,0.0,0.0,1,12,0,4057,1,0,1
0045_02,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,2,34,0,47,1,0,1
5138_01,0.5063291139240507,0.0,0.1279643108710965,0.0,0.014369867904319886,0.0,0,3615,2,4689,0,0,1
5326_01,0.35443037974683544,0.0,0.0,0.0,0.0,0.0,2,3758,0,4858,1,0,1
1424_05,0.4430379746835443,0.0,0.0,0.0,0.0,0.0,0,996,0,1318,1,0,1
8945_01,0.5443037974683544,0.015682809903064355,0.054741220273035254,0.014728418184914013,0.04270796144234202,0.005303940662163842,0,6319,0,8158,0,0,0
8130_03,0.0,0.0,0.0,0.0,0.0,0.0,1,5752,0,7421,1,0,0
5596_01,0.8227848101265822,0.0,0.02421762318451682,0.012855440149838242,0.0045965726526240635,0.11018107984916918,0,3955,0,5107,0,0,0
8270_01,0.4810126582278481,0.006002652334752565,0.03837252205413746,0.03333049548782564,0.0,0.0,2,5851,0,7556,0,0,1
0476_03,0.1518987341772152,0.0,0.0,0.0,0.0,0.0,2,335,0,436,1,0,1
2409_01,0.27848101265822783,0.020381098624973826,0.013249253681279978,0.0,0.0,0.00012431110926946505,1,1686,2,2189,0,0,0
1856_01,0.27848101265822783,0.000558386263697913,0.023815114211920972,0.0,0.0012049268118529098,0.0,1,1293,0,1701,0,0,1
0907_01,0.5189873417721519,0.0,0.19246637372958106,0.0002979737783075089,0.40333809353802214,0.0011602370198483404,0,629,2,826,0,0,0
6908_01,0.7594936708860759,0.0,0.0322007178076678,0.0019581134003064872,0.03811138878971796,0.7074959598889488,0,4914,0,6376,0,0,0
8854_01,0.1518987341772152,0.0,0.0,0.0,0.0,0.0,1,6261,0,8086,1,0,0
3534_01,0.2911392405063291,0.0,0.0010062724314896187,0.0,0.004730453409496608,0.02345336261550574,1,2482,0,3212,0,0,0
7437_01,0.569620253164557,0.0,0.0,0.0,0.0,0.0,0,5275,2,6815,1,0,1
7891_02,0.16455696202531644,0.0023731416207161305,3.3542414382987286e-05,0.0,0.03677258122099251,0.0012016740562714955,1,12,0,7195,0,0,0
2616_01,0.21518987341772153,0.0,0.02025961828732432,0.0,0.0,0.009033273940247794,1,1829,0,2379,0,0,0
3348_01,0.4050632911392405,0.012563690933203043,0.0008385603595746821,0.024859526647369318,0.0,0.0,1,2351,0,3028,0,0,0
7173_01,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,1,5104,1,6617,1,0,1
0709_02,0.31645569620253167,0.0,0.015365015372161363,0.0,0.0,0.0,0,509,2,667,1,0,1
4539_01,0.0,0.0,0.0,0.0,0.0,0.0,1,3206,2,4154,0,0,1
8394_01,0.4177215189873418,0.0006281845466601522,0.04578539563277764,0.0,0.24888432702606214,0.06145112501553889,0,5937,2,7671,0,1,0
7240_02,0.22784810126582278,0.003420115865149717,0.0,0.12280776434530903,4.4626918957515175e-05,0.0,2,5150,0,6677,0,0,1
1377_01,0.5443037974683544,0.0,0.09395230268674738,0.02285884556444747,0.0018743305962156374,0.005966933244934323,0,955,0,1263,0,0,1
3850_07,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,0,2703,2,3493,1,0,1
8573_01,0.43037974683544306,0.0006979828296223913,0.00013416965753194915,4.256768261535842e-05,0.0,0.032776695810715614,1,6051,0,7809,0,0,1
5535_01,0.25316455696202533,0.002861729601451804,0.007446415993023177,0.0,0.0019189575151731526,0.024903658890316163,1,3912,0,5053,0,0,1
1030_01,0.2911392405063291,0.0754519438821805,0.0,0.0,0.0,0.0002900592549620851,1,722,0,949,0,0,0
3710_01,0.4430379746835443,0.030152858239687302,0.0,0.016048016345990124,0.0,0.0,1,2601,2,3360,0,0,0
6918_01,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,1,4922,1,6384,1,0,1
7770_01,0.21518987341772153,0.03678369512110002,0.004159259383490424,0.0015750042567682615,0.012941806497679401,0.0012431110926946504,1,5497,0,7080,0,0,0
1179_01,0.18987341772151897,0.0,0.0,0.0,0.0,0.0,0,821,0,1086,1,0,1
8322_01,0.569620253164557,0.015682809903064355,0.001643578304766377,0.0,0.2170653338093538,0.16168731612315088,0,12,1,7603,0,1,0
0815_01,0.16455696202531644,0.00013959656592447826,3.3542414382987286e-05,0.0012770304784607525,0.013885165026255942,0.0,1,573,0,762,0,0,0
9014_01,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,0,6370,0,8233,1,0,1
2390_01,0.3037974683544304,0.0,0.0,0.007395248132214369,0.0026329882184933954,0.17072059006339865,1,1672,0,2172,0,0,0
2385_01,0.2911392405063291,0.12375235569204997,0.0,0.0033202792439979566,0.0,0.00012431110926946505,2,1669,0,2169,0,0,0
2306_04,0.34177215189873417,0.0,0.40509173850333746,0.0,0.0033470189218136382,0.0,0,1616,2,2095,0,0,1
8229_01,0.18987341772151897,0.0,0.0,0.0,0.0,0.0,1,5821,0,7521,1,0,1
4796_01,0.16455696202531644,0.0014657639422070217,0.0,0.06657585561042056,0.0,4.1437036423155016e-05,2,12,0,4396,0,0,1
7576_01,0.2911392405063291,0.0020939484888671737,0.07503438097474256,4.256768261535842e-05,0.0021867190289182434,0.002154725894004061,0,5365,0,6925,0,0,1
4261_01,0.7088607594936709,0.02875689258044252,0.016502867876429746,0.00038310914353822576,0.005221349518029276,0.0013674222019641154,2,3009,2,3900,0,0,1
8801_01,0.46835443037974683,0.0006979828296223913,0.01868312481132392,0.002170951813383279,0.0037040342734737594,0.0,1,6216,0,8035,0,0,0
8267_02,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,2,5849,0,7553,1,0,1
9118_02,0.810126582278481,0.002582536469602848,0.05316472679703485,0.00996083773199387,0.0,0.0007458666556167903,1,6441,0,8326,0,0,1
6889_01,0.5063291139240507,0.060166119913450125,0.0,0.0,0.0,0.002444785148966146,1,4896,0,6352,0,0,0
1439_01,0.5189873417721519,0.007817407691770781,0.0062388890752356355,0.00970543163630172,0.033916458407711535,0.0,2,1008,0,1334,0,0,0
1552_01,0.46835443037974683,0.0,0.0,0.0,0.0,0.0,1,1079,0,1433,1,0,0
1976_05,0.18987341772151897,0.0,0.0,0.0,0.0,0.0,0,1376,2,1803,1,0,1
3432_01,0.2911392405063291,0.02659314580861311,0.0,0.0058317725183041035,0.0046411995715815784,0.0003314962913852401,1,2412,1,3108,0,0,0
2096_01,0.3670886075949367,0.015076429119843651,0.0003354241438298729,0.026008854077983992,0.026508389860764012,0.0,2,1462,0,1910,0,0,0
4102_01,0.6075949367088608,0.0,0.0,0.0,0.0,0.0,0,2891,0,3735,1,0,1
7523_01,0.3037974683544304,0.0,0.0,0.02737101992167546,0.007452695465905035,0.0,1,5334,0,6889,0,0,1
5860_01,0.5063291139240507,0.0004885879807356738,0.0,0.0002554060956921505,0.0538200642627633,0.0036464592052376415,2,4146,0,5351,0,0,0
3444_02,0.20253164556962025,0.0,0.0,0.0,0.0,0.0,0,2423,0,3124,1,0,1
8386_01,0.34177215189873417,0.0,0.04303491765337269,0.0,0.10067832916815424,0.0,1,5932,2,7666,0,0,0
1370_01,0.26582278481012656,0.06735534305856075,0.0,0.0009790567001532436,0.00013388075687254553,0.0,1,950,0,1258,0,0,0
0522_01,0.5316455696202531,0.0,0.0,0.03192576196151881,0.0,0.006464177682012183,1,365,0,475,0,0,0
2399_01,0.31645569620253167,0.05960773364975221,0.0,0.013579090754299335,0.0,0.0,2,1680,0,2180,0,1,0
4979_01,0.3037974683544304,0.0,0.0,0.0,0.0,0.0,1,3510,1,4550,1,0,0
3499_01,0.26582278481012656,0.013680463460598868,0.00016771207191493645,0.028690618082751574,0.0005355230274901821,0.0008287407284631003,1,2463,0,3184,0,0,0
7755_01,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,1,5487,0,7069,1,0,1
5756_02,0.5316455696202531,0.030641446220422978,0.0,0.0,0.0,0.010525007251481373,1,4067,0,5246,0,0,0
6780_01,0.18987341772151897,0.0,0.0,0.0,0.0,0.0,0,4826,2,6252,1,0,1
7472_01,0.3649105122463968,0.0,0.0,0.0,0.0,0.012632279090839752,2,5296,0,27,1,0,1
9023_01,0.22784810126582278,0.0,3.3542414382987286e-05,0.0,0.02757943591574438,0.0008701777648862553,1,6377,0,27,0,0,1
0026_01,0.43037974683544306,0.0015355622251692607,0.2037030825478818,0.0,0.06417350946090682,0.013591347946794846,0,22,2,30,0,0,0
4909_01,0.7468354430379747,0.03210721016263,0.004662395599235233,0.0,4.4626918957515175e-05,0.0,1,3461,2,4485,0,0,0
3803_01,0.4177215189873418,0.0017449570740559783,0.0,0.05857313127873318,0.026954659050339166,0.0,2,2673,0,3456,0,0,0
5701_01,0.3649105122463968,0.0,0.0,0.0,0.0,0.0,2,4023,0,5194,1,0,1
2006_03,0.02531645569620253,0.0,0.0,0.0,0.0,0.0,1,1398,0,1830,1,0,0
8693_01,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,1,6144,1,7933,1,0,1
4115_01,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,1,2902,1,3748,1,0,0
4351_01,0.26582278481012656,0.04474069937879528,0.0,0.017410182189681593,0.0,0.0,1,3069,0,3972,0,0,0
4537_01,0.3037974683544304,0.0,0.019823566900345486,0.0,0.0,0.06464177682012183,1,3204,0,4152,0,0,0
8458_02,0.3037974683544304,0.0,0.0,0.0,0.0,0.0,0,5976,2,7720,1,0,1
7552_01,0.3291139240506329,0.0,0.021869654177707712,0.004129065213689767,0.0019189575151731526,0.0,1,5351,0,6910,0,0,1
6871_01,0.4810126582278481,0.013261673762825435,3.3542414382987286e-05,0.026221692491060787,0.0,0.012632279090839752,1,4886,0,6342,0,0,1
6277_01,0.2911392405063291,0.0,0.0,0.0,0.013885165026255942,0.0,1,4463,0,5764,1,0,1
8466_01,0.26582278481012656,0.0,0.00016771207191493645,0.0,0.030658693323812925,0.00041437036423155015,1,5983,0,7731,0,0,0
1100_04,0.3670886075949367,0.03685349340406226,0.009089994297789554,0.004214200578920483,0.0,0.005386814735010152,2,772,0,1013,0,0,0
0664_01,0.45569620253164556,0.0,0.0,0.0,0.20113352374152088,0.23573530021132888,0,475,0,625,0,0,0
4592_02,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,2,3243,0,4195,1,0,1
6178_01,0.35443037974683544,0.0,0.0,0.0,0.0,0.0,1,4397,1,5686,1,0,0
6422_01,0.2911392405063291,0.10700076778111259,0.0,0.036523071683977525,0.013254194930382006,0.0,2,4568,0,5919,0,0,0
6171_01,0.17721518987341772,0.00034899141481119564,0.0,0.020389919972756684,0.013254194930382006,0.00037293332780839516,1,4390,0,5677,0,0,0
9080_01,0.27848101265822783,0.0023731416207161305,0.0,0.0,0.03172973937879329,0.0,1,6418,0,8295,0,0,0
1149_05,0.12658227848101267,0.0,0.0,0.0,0.0,0.0,1,799,2,1059,0,0,0
2798_02,0.4810126582278481,0.0,0.0,0.0,0.0,0.0,0,1969,2,2552,1,0,1
0925_02,0.13924050632911392,0.0,0.0,0.0,0.0,0.0,2,642,0,843,1,0,1
4974_02,0.569620253164557,0.0,0.0,0.0,0.0,0.012632279090839752,0,12,2,4543,1,0,1
0975_01,0.4050632911392405,0.0040483004118098695,0.010632945359406969,0.01907032181168057,0.00013388075687254553,0.0,1,678,2,883,0,0,1
0212_02,0.4430379746835443,0.010260347595449151,0.00630597390400161,0.0,0.00044626918957515175,0.01603613309576099,1,150,0,185,0,0,0
0113_01,0.810126582278481,0.0,0.0,0.03422441682274817,0.0,0.0,1,81,0,105,0,0,1
9081_06,0.20253164556962025,0.0,0.0,0.032394006470287756,0.0,0.0,1,6420,1,8300,0,0,0
5477_01,0.21518987341772153,0.0,0.005031362157448093,0.007066235314149497,0.02543734380578365,0.0,1,3868,0,4995,0,0,1
2081_01,0.21518987341772153,0.000558386263697913,0.03055713950290142,0.0,0.0,0.0,1,1445,1,1890,0,0,1
5163_01,0.37974683544303794,0.0,0.0,0.0,0.0,0.0,1,3632,0,4710,1,0,1
